NodeELEC,NodeGAS,GenID,PrimeMover,Fuel,ExistingUnits,UnitSize,MaxNewAnnual,MaxNewTotal,Pmin,Pmax,RampDown,RampUp,MinUp,MinDown,isRenewable,HeatRate,isNGFueled,EmissionsFactor,StartupCost,EconomicLifetime,Lifetime,StartupFuel,InstallYear,ForcedRetirement
42133,42133,CL050,Coal IGCC,Coal,0.08,600,100,500,0,0.85,1,1,7,5,0,9.2,0,0,4788,70,70,0,0,0
42133,42133,PT050,Petroleum CT,Petroleum,0.54,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42133,42133,GT050,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42133,42133,BP050,Biopower,Biomass,0.76,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42133,42133,NC050,Nuclear,Nuclear,2.88,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42133,42133,HD050,Hydro,Hydro,0.2,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
42133,42133,WD050,Onshore wind,Wind,0,100,5,9,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42133,42133,SL050,Solar,Solar,0.05,50,10,191,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42095,42095,CS051,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42095,42095,CC051,Natural gas CC,Natural gas,5.01,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42095,42095,CT051,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42095,42095,CL051,Coal IGCC,Coal,0.22,600,100,500,0,0.85,1,1,7,5,0,9.2,0,0,4788,70,70,0,0,0
42095,42095,PT051,Petroleum CT,Petroleum,1.94,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42095,42095,GT051,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42095,42095,BP051,Biopower,Biomass,0.1,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42095,42095,NC051,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42095,42095,WD051,Onshore wind,Wind,0,100,2,2,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42095,42095,SL051,Solar,Solar,0.12,50,10,76,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42127,42127,CS052,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42127,42127,CC052,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42127,42127,CT052,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42127,42127,GT052,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42127,42127,NC052,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42127,42127,WD052,Onshore wind,Wind,0.64,100,5,25,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42127,42127,SL052,Solar,Solar,0,50,10,336,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9170,9170,CS053,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9170,9170,CC053,Natural gas CC,Natural gas,0.84,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9170,9170,CT053,Natural gas CT,Natural gas,4.34,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
9170,9170,PT053,Petroleum CT,Petroleum,11.28,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
9170,9170,GT053,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9170,9170,NC053,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
9170,9170,WD053,Onshore wind,Wind,0,100,3,3,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9170,9170,SL053,Solar,Solar,0.43,50,10,109,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42029,42029,CS054,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42029,42029,CC054,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42029,42029,CT054,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42029,42029,GT054,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42029,42029,BP054,Biopower,Biomass,0.02,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42029,42029,NC054,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42029,42029,WD054,Onshore wind,Wind,0,100,2,2,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42029,42029,SL054,Solar,Solar,0.1,50,10,152,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36047,36047,CS055,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36047,36047,CC055,Natural gas CC,Natural gas,0.47,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36047,36047,CT055,Natural gas CT,Natural gas,5.06,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36047,36047,PT055,Petroleum CT,Petroleum,0.03,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
36047,36047,GT055,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36047,36047,NC055,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36047,36047,WD055,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36047,36047,SL055,Solar,Solar,0,50,5,5,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36043,36043,CS056,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36043,36043,CC056,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36043,36043,CT056,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36043,36043,GT056,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36043,36043,NC056,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36043,36043,HD056,Hydro,Hydro,0.74,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36043,36043,WD056,Onshore wind,Wind,0.74,100,5,57,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36043,36043,SL056,Solar,Solar,0.08,50,10,580,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34035,34035,CS057,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34035,34035,CC057,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34035,34035,CT057,Natural gas CT,Natural gas,0.11,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
34035,34035,GT057,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34035,34035,NC057,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
34035,34035,WD057,Onshore wind,Wind,0,100,1,1,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34035,34035,SL057,Solar,Solar,1.04,50,10,68,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42091,42091,CS058,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42091,42091,CC058,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42091,42091,CT058,Natural gas CT,Natural gas,0.74,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42091,42091,PT058,Petroleum CT,Petroleum,0.66,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42091,42091,GT058,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42091,42091,BP058,Biopower,Biomass,0.32,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42091,42091,NC058,Nuclear,Nuclear,2.28,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42091,42091,WD058,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42091,42091,SL058,Solar,Solar,0.07,50,10,130,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42013,42013,CS059,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42013,42013,CC059,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42013,42013,CT059,Natural gas CT,Natural gas,0.02,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42013,42013,GT059,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42013,42013,NC059,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42013,42013,WD059,Onshore wind,Wind,1.63,100,3,3,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42013,42013,SL059,Solar,Solar,0,50,10,160,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42033,42033,CS060,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42033,42033,CC060,Natural gas CC,Natural gas,0.89,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42033,42033,CT060,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42033,42033,GT060,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42033,42033,NC060,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42033,42033,WD060,Onshore wind,Wind,0,100,5,51,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42033,42033,SL060,Solar,Solar,0.8,50,10,745,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42113,42113,CS061,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42113,42113,CC061,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42113,42113,CT061,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42113,42113,GT061,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42113,42113,NC061,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42113,42113,WD061,Onshore wind,Wind,0,100,5,25,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42113,42113,SL061,Solar,Solar,0,50,10,274,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9180,9180,CS062,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9180,9180,CC062,Natural gas CC,Natural gas,0.22,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9180,9180,CT062,Natural gas CT,Natural gas,0.26,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
9180,9180,PT062,Petroleum CT,Petroleum,4.66,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
9180,9180,GT062,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9180,9180,BP062,Biopower,Biomass,0.33,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
9180,9180,NC062,Nuclear,Nuclear,2.26,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
9180,9180,HD062,Hydro,Hydro,0.07,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
9180,9180,WD062,Onshore wind,Wind,0,100,5,10,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9180,9180,SL062,Solar,Solar,1.2,50,10,204,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42111,42111,CS063,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42111,42111,CC063,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42111,42111,CT063,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42111,42111,GT063,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42111,42111,BP063,Biopower,Biomass,0.03,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42111,42111,NC063,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42111,42111,HD063,Hydro,Hydro,0.12,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
42111,42111,WD063,Onshore wind,Wind,3.72,100,5,6,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42111,42111,SL063,Solar,Solar,0,50,10,520,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42101,42101,CS064,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42101,42101,CC064,Natural gas CC,Natural gas,0.08,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42101,42101,CT064,Natural gas CT,Natural gas,1.59,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42101,42101,PT064,Petroleum CT,Petroleum,3.23,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42101,42101,GT064,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42101,42101,BP064,Biopower,Biomass,0.06,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42101,42101,NC064,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42101,42101,WD064,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42101,42101,SL064,Solar,Solar,0.06,50,10,16,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36111,36111,CS065,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36111,36111,CC065,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36111,36111,CT065,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36111,36111,GT065,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36111,36111,NC065,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36111,36111,HD065,Hydro,Hydro,0.27,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36111,36111,WD065,Onshore wind,Wind,0,100,5,12,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36111,36111,SL065,Solar,Solar,0.84,50,10,359,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36081,36081,CS066,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36081,36081,CC066,Natural gas CC,Natural gas,7.05,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36081,36081,CT066,Natural gas CT,Natural gas,2.3,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36081,36081,PT066,Petroleum CT,Petroleum,0.12,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
36081,36081,GT066,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36081,36081,NC066,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36081,36081,WD066,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36081,36081,SL066,Solar,Solar,0.02,50,10,10,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25011,25011,CS067,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
25011,25011,CC067,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
25011,25011,CT067,Natural gas CT,Natural gas,0.06,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
25011,25011,GT067,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25011,25011,NC067,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
25011,25011,HD067,Hydro,Hydro,0.92,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
25011,25011,WD067,Onshore wind,Wind,0,100,5,11,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
25011,25011,SL067,Solar,Solar,1.17,50,10,253,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42125,42125,CS068,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42125,42125,CC068,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42125,42125,CT068,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42125,42125,GT068,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42125,42125,BP068,Biopower,Biomass,0.05,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42125,42125,NC068,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42125,42125,WD068,Onshore wind,Wind,0,100,5,26,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42125,42125,SL068,Solar,Solar,0,50,10,314,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34001,34001,CS069,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34001,34001,CC069,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
34001,34001,CT069,Natural gas CT,Natural gas,0.13,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
34001,34001,GT069,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34001,34001,NC069,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
34001,34001,WD069,Onshore wind,Wind,0.08,100,5,10,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
34001,34001,SL069,Solar,Solar,0.65,50,10,163,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9130,9130,CS070,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9130,9130,CC070,Natural gas CC,Natural gas,1.5,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
9130,9130,CT070,Natural gas CT,Natural gas,0.02,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
9130,9130,PT070,Petroleum CT,Petroleum,6.75,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
9130,9130,GT070,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9130,9130,NC070,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
9130,9130,WD070,Onshore wind,Wind,0,100,5,9,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
9130,9130,SL070,Solar,Solar,0.78,50,10,177,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36103,36103,CS071,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36103,36103,CC071,Natural gas CC,Natural gas,3.63,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36103,36103,CT071,Natural gas CT,Natural gas,3.04,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36103,36103,PT071,Petroleum CT,Petroleum,11.25,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
36103,36103,GT071,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36103,36103,BP071,Biopower,Biomass,0.57,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36103,36103,NC071,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36103,36103,WD071,Onshore wind,Wind,0,100,2,2,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36103,36103,SL071,Solar,Solar,3.01,50,10,224,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42017,42017,CS072,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42017,42017,CC072,Natural gas CC,Natural gas,1.91,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
42017,42017,CT072,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
42017,42017,PT072,Petroleum CT,Petroleum,6.25,100,100,500,0,0.8,1,1,2,1,0,10.98,0,0,0,55,55,0,0,0
42017,42017,GT072,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42017,42017,BP072,Biopower,Biomass,0.55,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
42017,42017,NC072,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
42017,42017,WD072,Onshore wind,Wind,0,100,0,0,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
42017,42017,SL072,Solar,Solar,0.06,50,10,177,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36063,36063,CS073,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36063,36063,CC073,Natural gas CC,Natural gas,0.41,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36063,36063,CT073,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36063,36063,GT073,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36063,36063,BP073,Biopower,Biomass,0.59,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36063,36063,NC073,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36063,36063,HD073,Hydro,Hydro,22.39,100,0,500,0,1,1,1,1,1,1,0,0,0,0,100,100,0,0,0
36063,36063,WD073,Onshore wind,Wind,0,100,5,20,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36063,36063,SL073,Solar,Solar,0.55,50,10,149,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36119,36119,CS074,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36119,36119,CC074,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36119,36119,CT074,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36119,36119,GT074,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36119,36119,BP074,Biopower,Biomass,0.6,100,100,500,0,0.84,1,1,1,1,1,14.5,0,0,0,45,45,0,0,0
36119,36119,NC074,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
36119,36119,WD074,Onshore wind,Wind,0,100,2,2,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36119,36119,SL074,Solar,Solar,0.3,50,10,132,0,1,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36105,36105,CS075,Natural gas CCS,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36105,36105,CC075,Natural gas CC,Natural gas,0,700,100,500,0,1,1,1,7,5,0,7.54,1,0,0,55,55,0,0,0
36105,36105,CT075,Natural gas CT,Natural gas,0,100,100,500,0,0.8,1,1,2,1,0,10.98,1,0,0,55,55,0,0,0
36105,36105,GT075,Geothermal,Geothermal,0,50,100,500,0,0.9,1,1,1,1,1,0,0,0,0,30,30,0,0,0
36105,36105,NC075,Nuclear,Nuclear,0,1000,100,500,0.7,0.93,0.2,0.2,36,36,1,10.4,0,0,0,80,80,0,0,0
